sport,market,game/event,player,site,odds
PGA,To Win,PGA - Sony Open in Hawaii,Rory Sabbatini,FanDuel,No Lines
PGA,To Win,PGA - Sony Open in Hawaii,Rory Sabbatini,PointsBet,No Lines
PGA,To Win,PGA - Sony Open in Hawaii,Rory Sabbatini,BetRivers,+20000
PGA,To Win,PGA - Sony Open in Hawaii,Rory Sabbatini,BetMGM,No Lines
PGA,To Win,PGA - Sony Open in Hawaii,Rory Sabbatini,Bet365,No Lines
PGA,To Win,PGA - Sony Open in Hawaii,Rory Sabbatini,Sugarhouse,+20000
PGA,To Win,PGA - Sony Open in Hawaii,Rory Sabbatini,888sports,+20000
PGA,To Win,PGA - Sony Open in Hawaii,J.J. Spaun,Best Line: BetRiver,+35000
PGA,To Win,PGA - Sony Open in Hawaii,J.J. Spaun,True Line,No Lines
PGA,To Win,PGA - Sony Open in Hawaii,J.J. Spaun,DraftKings,No Lines
PGA,To Win,PGA - Sony Open in Hawaii,J.J. Spaun,FanDuel,No Lines
PGA,To Win,PGA - Sony Open in Hawaii,J.J. Spaun,PointsBet,No Lines
PGA,To Win,PGA - Sony Open in Hawaii,J.J. Spaun,BetRivers,+35000
PGA,To Win,PGA - Sony Open in Hawaii,J.J. Spaun,BetMGM,No Lines
PGA,To Win,PGA - Sony Open in Hawaii,J.J. Spaun,Bet365,No Lines
PGA,To Win,PGA - Sony Open in Hawaii,J.J. Spaun,Sugarhouse,+35000
PGA,To Win,PGA - Sony Open in Hawaii,J.J. Spaun,888sports,+35000
PGA,To Win,PGA - Sony Open in Hawaii,Scott Piercy,Best Line: BetRiver,+15000
PGA,To Win,PGA - Sony Open in Hawaii,Scott Piercy,True Line,No Lines
PGA,To Win,PGA - Sony Open in Hawaii,Scott Piercy,DraftKings,No Lines
PGA,To Win,PGA - Sony Open in Hawaii,Scott Piercy,FanDuel,No Lines
PGA,To Win,PGA - Sony Open in Hawaii,Scott Piercy,PointsBet,No Lines
PGA,To Win,PGA - Sony Open in Hawaii,Scott Piercy,BetRivers,+15000
PGA,To Win,PGA - Sony Open in Hawaii,Scott Piercy,BetMGM,No Lines
PGA,To Win,PGA - Sony Open in Hawaii,Scott Piercy,Bet365,No Lines
PGA,To Win,PGA - Sony Open in Hawaii,Scott Piercy,Sugarhouse,+15000
PGA,To Win,PGA - Sony Open in Hawaii,Scott Piercy,888sports,+15000
PGA,To Win,PGA - Sony Open in Hawaii,Ryan Palmer,Best Line: BetRiver,+8000
PGA,To Win,PGA - Sony Open in Hawaii,Ryan Palmer,True Line,No Lines
PGA,To Win,PGA - Sony Open in Hawaii,Ryan Palmer,DraftKings,No Lines
PGA,To Win,PGA - Sony Open in Hawaii,Ryan Palmer,FanDuel,No Lines
PGA,To Win,PGA - Sony Open in Hawaii,Ryan Palmer,PointsBet,No Lines
PGA,To Win,PGA - Sony Open in Hawaii,Ryan Palmer,BetRivers,+8000
PGA,To Win,PGA - Sony Open in Hawaii,Ryan Palmer,BetMGM,No Lines
PGA,To Win,PGA - Sony Open in Hawaii,Ryan Palmer,Bet365,No Lines
PGA,To Win,PGA - Sony Open in Hawaii,Ryan Palmer,Sugarhouse,+8000
PGA,To Win,PGA - Sony Open in Hawaii,Ryan Palmer,888sports,+8000
PGA,To Win,PGA - Sony Open in Hawaii,Keith Mitchell,Best Line: BetRiver,+50000
PGA,To Win,PGA - Sony Open in Hawaii,Keith Mitchell,True Line,No Lines
PGA,To Win,PGA - Sony Open in Hawaii,Keith Mitchell,DraftKings,No Lines
PGA,To Win,PGA - Sony Open in Hawaii,Keith Mitchell,FanDuel,No Lines
PGA,To Win,PGA - Sony Open in Hawaii,Keith Mitchell,PointsBet,No Lines
PGA,To Win,PGA - Sony Open in Hawaii,Keith Mitchell,BetRivers,+50000
PGA,To Win,PGA - Sony Open in Hawaii,Keith Mitchell,BetMGM,No Lines
PGA,To Win,PGA - Sony Open in Hawaii,Keith Mitchell,Bet365,No Lines
PGA,To Win,PGA - Sony Open in Hawaii,Keith Mitchell,Sugarhouse,+50000
PGA,To Win,PGA - Sony Open in Hawaii,Keith Mitchell,888sports,+50000
PGA,To Win,PGA - Sony Open in Hawaii,Abraham Ancer,Best Line: BetRiver,+4000
PGA,To Win,PGA - Sony Open in Hawaii,Abraham Ancer,True Line,No Lines
PGA,To Win,PGA - Sony Open in Hawaii,Abraham Ancer,DraftKings,No Lines
PGA,To Win,PGA - Sony Open in Hawaii,Abraham Ancer,FanDuel,No Lines
PGA,To Win,PGA - Sony Open in Hawaii,Abraham Ancer,PointsBet,No Lines
PGA,To Win,PGA - Sony Open in Hawaii,Abraham Ancer,BetRivers,+4000
PGA,To Win,PGA - Sony Open in Hawaii,Abraham Ancer,BetMGM,No Lines
PGA,To Win,PGA - Sony Open in Hawaii,Abraham Ancer,Bet365,No Lines
PGA,To Win,PGA - Sony Open in Hawaii,Abraham Ancer,Sugarhouse,+4000
PGA,To Win,PGA - Sony Open in Hawaii,Abraham Ancer,888sports,+4000
PGA,To Win,PGA - Sony Open in Hawaii,Bo Van Pelt,Best Line: BetRiver,+100000
PGA,To Win,PGA - Sony Open in Hawaii,Bo Van Pelt,True Line,No Lines
PGA,To Win,PGA - Sony Open in Hawaii,Bo Van Pelt,DraftKings,No Lines
PGA,To Win,PGA - Sony Open in Hawaii,Bo Van Pelt,FanDuel,No Lines
PGA,To Win,PGA - Sony Open in Hawaii,Bo Van Pelt,PointsBet,No Lines
PGA,To Win,PGA - Sony Open in Hawaii,Bo Van Pelt,BetRivers,+100000
PGA,To Win,PGA - Sony Open in Hawaii,Bo Van Pelt,BetMGM,No Lines
PGA,To Win,PGA - Sony Open in Hawaii,Bo Van Pelt,Bet365,No Lines
PGA,To Win,PGA - Sony Open in Hawaii,Bo Van Pelt,Sugarhouse,+100000
PGA,To Win,PGA - Sony Open in Hawaii,Bo Van Pelt,888sports,+100000
PGA,To Win,PGA - Sony Open in Hawaii,Rob Oppenheim,Best Line: BetRiver,+35000
PGA,To Win,PGA - Sony Open in Hawaii,Rob Oppenheim,True Line,No Lines
PGA,To Win,PGA - Sony Open in Hawaii,Rob Oppenheim,DraftKings,No Lines
PGA,To Win,PGA - Sony Open in Hawaii,Rob Oppenheim,FanDuel,No Lines
PGA,To Win,PGA - Sony Open in Hawaii,Rob Oppenheim,PointsBet,No Lines
PGA,To Win,PGA - Sony Open in Hawaii,Rob Oppenheim,BetRivers,+35000
PGA,To Win,PGA - Sony Open in Hawaii,Rob Oppenheim,BetMGM,No Lines
PGA,To Win,PGA - Sony Open in Hawaii,Rob Oppenheim,Bet365,No Lines
PGA,To Win,PGA - Sony Open in Hawaii,Rob Oppenheim,Sugarhouse,+35000
PGA,To Win,PGA - Sony Open in Hawaii,Rob Oppenheim,888sports,+35000
PGA,To Win,PGA - Sony Open in Hawaii,Doug Ghim,Best Line: BetRiver,+25000
PGA,To Win,PGA - Sony Open in Hawaii,Doug Ghim,True Line,No Lines
PGA,To Win,PGA - Sony Open in Hawaii,Doug Ghim,DraftKings,No Lines
PGA,To Win,PGA - Sony Open in Hawaii,Doug Ghim,FanDuel,No Lines
PGA,To Win,PGA - Sony Open in Hawaii,Doug Ghim,PointsBet,No Lines
PGA,To Win,PGA - Sony Open in Hawaii,Doug Ghim,BetRivers,+25000
PGA,To Win,PGA - Sony Open in Hawaii,Doug Ghim,BetMGM,No Lines
PGA,To Win,PGA - Sony Open in Hawaii,Doug Ghim,Bet365,No Lines
PGA,To Win,PGA - Sony Open in Hawaii,Doug Ghim,Sugarhouse,+25000
PGA,To Win,PGA - Sony Open in Hawaii,Doug Ghim,888sports,+25000
PGA,To Win,PGA - Sony Open in Hawaii,Hank Lebioda,Best Line: BetRiver,+25000
PGA,To Win,PGA - Sony Open in Hawaii,Hank Lebioda,True Line,No Lines
PGA,To Win,PGA - Sony Open in Hawaii,Hank Lebioda,DraftKings,No Lines
PGA,To Win,PGA - Sony Open in Hawaii,Hank Lebioda,FanDuel,No Lines
PGA,To Win,PGA - Sony Open in Hawaii,Hank Lebioda,PointsBet,No Lines
PGA,To Win,PGA - Sony Open in Hawaii,Hank Lebioda,BetRivers,+25000
PGA,To Win,PGA - Sony Open in Hawaii,Hank Lebioda,BetMGM,No Lines
PGA,To Win,PGA - Sony Open in Hawaii,Hank Lebioda,Bet365,No Lines
PGA,To Win,PGA - Sony Open in Hawaii,Hank Lebioda,Sugarhouse,+25000
PGA,To Win,PGA - Sony Open in Hawaii,Hank Lebioda,888sports,+25000
PGA,To Win,PGA - Sony Open in Hawaii,Fabian Gomez,Best Line: BetRiver,+50000
PGA,To Win,PGA - Sony Open in Hawaii,Fabian Gomez,True Line,No Lines
PGA,To Win,PGA - Sony Open in Hawaii,Fabian Gomez,DraftKings,No Lines
PGA,To Win,PGA - Sony Open in Hawaii,Fabian Gomez,FanDuel,No Lines
PGA,To Win,PGA - Sony Open in Hawaii,Fabian Gomez,PointsBet,No Lines
PGA,To Win,PGA - Sony Open in Hawaii,Fabian Gomez,BetRivers,+50000
PGA,To Win,PGA - Sony Open in Hawaii,Fabian Gomez,BetMGM,No Lines
PGA,To Win,PGA - Sony Open in Hawaii,Fabian Gomez,Bet365,No Lines
PGA,To Win,PGA - Sony Open in Hawaii,Fabian Gomez,Sugarhouse,+50000
PGA,To Win,PGA - Sony Open in Hawaii,Fabian Gomez,888sports,+50000
PGA,To Win,PGA - Sony Open in Hawaii,Seamus Power,Best Line: BetRiver,+25000
PGA,To Win,PGA - Sony Open in Hawaii,Seamus Power,True Line,No Lines
PGA,To Win,PGA - Sony Open in Hawaii,Seamus Power,DraftKings,No Lines
PGA,To Win,PGA - Sony Open in Hawaii,Seamus Power,FanDuel,No Lines
PGA,To Win,PGA - Sony Open in Hawaii,Seamus Power,PointsBet,No Lines
PGA,To Win,PGA - Sony Open in Hawaii,Seamus Power,BetRivers,+25000
PGA,To Win,PGA - Sony Open in Hawaii,Seamus Power,BetMGM,No Lines
PGA,To Win,PGA - Sony Open in Hawaii,Seamus Power,Bet365,No Lines
PGA,To Win,PGA - Sony Open in Hawaii,Seamus Power,Sugarhouse,+25000
PGA,To Win,PGA - Sony Open in Hawaii,Seamus Power,888sports,+25000
PGA,To Win,PGA - Sony Open in Hawaii,Adam Scott,Best Line: BetRiver,+10000
PGA,To Win,PGA - Sony Open in Hawaii,Adam Scott,True Line,No Lines
PGA,To Win,PGA - Sony Open in Hawaii,Adam Scott,DraftKings,No Lines
PGA,To Win,PGA - Sony Open in Hawaii,Adam Scott,FanDuel,No Lines
PGA,To Win,PGA - Sony Open in Hawaii,Adam Scott,PointsBet,No Lines
PGA,To Win,PGA - Sony Open in Hawaii,Adam Scott,BetRivers,+10000
PGA,To Win,PGA - Sony Open in Hawaii,Adam Scott,BetMGM,No Lines
PGA,To Win,PGA - Sony Open in Hawaii,Adam Scott,Bet365,No Lines
PGA,To Win,PGA - Sony Open in Hawaii,Adam Scott,Sugarhouse,+10000
PGA,To Win,PGA - Sony Open in Hawaii,Adam Scott,888sports,+10000
PGA,To Win,PGA - Sony Open in Hawaii,Nate Lashley,Best Line: BetRiver,+35000
PGA,To Win,PGA - Sony Open in Hawaii,Nate Lashley,True Line,No Lines
PGA,To Win,PGA - Sony Open in Hawaii,Nate Lashley,DraftKings,No Lines
PGA,To Win,PGA - Sony Open in Hawaii,Nate Lashley,FanDuel,No Lines
PGA,To Win,PGA - Sony Open in Hawaii,Nate Lashley,PointsBet,No Lines
PGA,To Win,PGA - Sony Open in Hawaii,Nate Lashley,BetRivers,+35000
PGA,To Win,PGA - Sony Open in Hawaii,Nate Lashley,BetMGM,No Lines
PGA,To Win,PGA - Sony Open in Hawaii,Nate Lashley,Bet365,No Lines
PGA,To Win,PGA - Sony Open in Hawaii,Nate Lashley,Sugarhouse,+35000
PGA,To Win,PGA - Sony Open in Hawaii,Nate Lashley,888sports,+35000
PGA,To Win,PGA - Sony Open in Hawaii,Scott Brown,Best Line: BetRiver,+50000
PGA,To Win,PGA - Sony Open in Hawaii,Scott Brown,True Line,No Lines
PGA,To Win,PGA - Sony Open in Hawaii,Scott Brown,DraftKings,No Lines
PGA,To Win,PGA - Sony Open in Hawaii,Scott Brown,FanDuel,No Lines
PGA,To Win,PGA - Sony Open in Hawaii,Scott Brown,PointsBet,No Lines
PGA,To Win,PGA - Sony Open in Hawaii,Scott Brown,BetRivers,+50000
PGA,To Win,PGA - Sony Open in Hawaii,Scott Brown,BetMGM,No Lines
PGA,To Win,PGA - Sony Open in Hawaii,Scott Brown,Bet365,No Lines
PGA,To Win,PGA - Sony Open in Hawaii,Scott Brown,Sugarhouse,+50000
PGA,To Win,PGA - Sony Open in Hawaii,Scott Brown,888sports,+50000
PGA,To Win,PGA - Sony Open in Hawaii,Danny Lee,Best Line: BetRiver,+35000
PGA,To Win,PGA - Sony Open in Hawaii,Danny Lee,True Line,No Lines
PGA,To Win,PGA - Sony Open in Hawaii,Danny Lee,DraftKings,No Lines
PGA,To Win,PGA - Sony Open in Hawaii,Danny Lee,FanDuel,No Lines
PGA,To Win,PGA - Sony Open in Hawaii,Danny Lee,PointsBet,No Lines
PGA,To Win,PGA - Sony Open in Hawaii,Danny Lee,BetRivers,+35000
PGA,To Win,PGA - Sony Open in Hawaii,Danny Lee,BetMGM,No Lines
PGA,To Win,PGA - Sony Open in Hawaii,Danny Lee,Bet365,No Lines
PGA,To Win,PGA - Sony Open in Hawaii,Danny Lee,Sugarhouse,+35000
PGA,To Win,PGA - Sony Open in Hawaii,Danny Lee,888sports,+35000
PGA,To Win,PGA - Sony Open in Hawaii,Rhein Gibson,Best Line: BetRiver,+50000
PGA,To Win,PGA - Sony Open in Hawaii,Rhein Gibson,True Line,No Lines
PGA,To Win,PGA - Sony Open in Hawaii,Rhein Gibson,DraftKings,No Lines
PGA,To Win,PGA - Sony Open in Hawaii,Rhein Gibson,FanDuel,No Lines
PGA,To Win,PGA - Sony Open in Hawaii,Rhein Gibson,PointsBet,No Lines
PGA,To Win,PGA - Sony Open in Hawaii,Rhein Gibson,BetRivers,+50000
PGA,To Win,PGA - Sony Open in Hawaii,Rhein Gibson,BetMGM,No Lines
PGA,To Win,PGA - Sony Open in Hawaii,Rhein Gibson,Bet365,No Lines
PGA,To Win,PGA - Sony Open in Hawaii,Rhein Gibson,Sugarhouse,+50000
PGA,To Win,PGA - Sony Open in Hawaii,Rhein Gibson,888sports,+50000
PGA,To Win,PGA - Sony Open in Hawaii,Takumi Kanaya,Best Line: BetRiver,+35000
PGA,To Win,PGA - Sony Open in Hawaii,Takumi Kanaya,True Line,No Lines
PGA,To Win,PGA - Sony Open in Hawaii,Takumi Kanaya,DraftKings,No Lines
PGA,To Win,PGA - Sony Open in Hawaii,Takumi Kanaya,FanDuel,No Lines
PGA,To Win,PGA - Sony Open in Hawaii,Takumi Kanaya,PointsBet,No Lines
PGA,To Win,PGA - Sony Open in Hawaii,Takumi Kanaya,BetRivers,+35000
PGA,To Win,PGA - Sony Open in Hawaii,Takumi Kanaya,BetMGM,No Lines
PGA,To Win,PGA - Sony Open in Hawaii,Takumi Kanaya,Bet365,No Lines
PGA,To Win,PGA - Sony Open in Hawaii,Takumi Kanaya,Sugarhouse,+35000
PGA,To Win,PGA - Sony Open in Hawaii,Takumi Kanaya,888sports,+35000
PGA,To Win,PGA - Sony Open in Hawaii,Andres Gonzales,Best Line: BetRiver,+75000
PGA,To Win,PGA - Sony Open in Hawaii,Andres Gonzales,True Line,No Lines
PGA,To Win,PGA - Sony Open in Hawaii,Andres Gonzales,DraftKings,No Lines
PGA,To Win,PGA - Sony Open in Hawaii,Andres Gonzales,FanDuel,No Lines
PGA,To Win,PGA - Sony Open in Hawaii,Andres Gonzales,PointsBet,No Lines
PGA,To Win,PGA - Sony Open in Hawaii,Andres Gonzales,BetRivers,+75000
PGA,To Win,PGA - Sony Open in Hawaii,Andres Gonzales,BetMGM,No Lines
PGA,To Win,PGA - Sony Open in Hawaii,Andres Gonzales,Bet365,No Lines
PGA,To Win,PGA - Sony Open in Hawaii,Andres Gonzales,Sugarhouse,+75000
PGA,To Win,PGA - Sony Open in Hawaii,Andres Gonzales,888sports,+75000
PGA,To Win,PGA - Sony Open in Hawaii,Bill Haas,Best Line: BetRiver,+50000
PGA,To Win,PGA - Sony Open in Hawaii,Bill Haas,True Line,No Lines
PGA,To Win,PGA - Sony Open in Hawaii,Bill Haas,DraftKings,No Lines
PGA,To Win,PGA - Sony Open in Hawaii,Bill Haas,FanDuel,No Lines
PGA,To Win,PGA - Sony Open in Hawaii,Bill Haas,PointsBet,No Lines
PGA,To Win,PGA - Sony Open in Hawaii,Bill Haas,BetRivers,+50000
PGA,To Win,PGA - Sony Open in Hawaii,Bill Haas,BetMGM,No Lines
PGA,To Win,PGA - Sony Open in Hawaii,Bill Haas,Bet365,No Lines
PGA,To Win,PGA - Sony Open in Hawaii,Bill Haas,Sugarhouse,+50000
PGA,To Win,PGA - Sony Open in Hawaii,Bill Haas,888sports,+50000
PGA,To Win,PGA - Sony Open in Hawaii,Jamie Lovemark,Best Line: BetRiver,+50000
PGA,To Win,PGA - Sony Open in Hawaii,Jamie Lovemark,True Line,No Lines
PGA,To Win,PGA - Sony Open in Hawaii,Jamie Lovemark,DraftKings,No Lines
PGA,To Win,PGA - Sony Open in Hawaii,Jamie Lovemark,FanDuel,No Lines
PGA,To Win,PGA - Sony Open in Hawaii,Jamie Lovemark,PointsBet,No Lines
PGA,To Win,PGA - Sony Open in Hawaii,Jamie Lovemark,BetRivers,+50000
PGA,To Win,PGA - Sony Open in Hawaii,Jamie Lovemark,BetMGM,No Lines
PGA,To Win,PGA - Sony Open in Hawaii,Jamie Lovemark,Bet365,No Lines
PGA,To Win,PGA - Sony Open in Hawaii,Jamie Lovemark,Sugarhouse,+50000
PGA,To Win,PGA - Sony Open in Hawaii,Jamie Lovemark,888sports,+50000
PGA,To Win,PGA - Sony Open in Hawaii,Adam Schenk,Best Line: BetRiver,+12500
PGA,To Win,PGA - Sony Open in Hawaii,Adam Schenk,True Line,No Lines
PGA,To Win,PGA - Sony Open in Hawaii,Adam Schenk,DraftKings,No Lines
PGA,To Win,PGA - Sony Open in Hawaii,Adam Schenk,FanDuel,No Lines
PGA,To Win,PGA - Sony Open in Hawaii,Adam Schenk,PointsBet,No Lines
PGA,To Win,PGA - Sony Open in Hawaii,Adam Schenk,BetRivers,+12500
PGA,To Win,PGA - Sony Open in Hawaii,Adam Schenk,BetMGM,No Lines
PGA,To Win,PGA - Sony Open in Hawaii,Adam Schenk,Bet365,No Lines
PGA,To Win,PGA - Sony Open in Hawaii,Adam Schenk,Sugarhouse,+12500
PGA,To Win,PGA - Sony Open in Hawaii,Adam Schenk,888sports,+12500
PGA,To Win,PGA - Sony Open in Hawaii,Parker McLachlin,Best Line: BetRiver,+75000
PGA,To Win,PGA - Sony Open in Hawaii,Parker McLachlin,True Line,No Lines
PGA,To Win,PGA - Sony Open in Hawaii,Parker McLachlin,DraftKings,No Lines
PGA,To Win,PGA - Sony Open in Hawaii,Parker McLachlin,FanDuel,No Lines
PGA,To Win,PGA - Sony Open in Hawaii,Parker McLachlin,PointsBet,No Lines
PGA,To Win,PGA - Sony Open in Hawaii,Parker McLachlin,BetRivers,+75000
PGA,To Win,PGA - Sony Open in Hawaii,Parker McLachlin,BetMGM,No Lines
PGA,To Win,PGA - Sony Open in Hawaii,Parker McLachlin,Bet365,No Lines
PGA,To Win,PGA - Sony Open in Hawaii,Parker McLachlin,Sugarhouse,+75000
PGA,To Win,PGA - Sony Open in Hawaii,Parker McLachlin,888sports,+75000
PGA,To Win,PGA - Sony Open in Hawaii,Chez Reavie,Best Line: BetRiver,+20000
PGA,To Win,PGA - Sony Open in Hawaii,Chez Reavie,True Line,No Lines
PGA,To Win,PGA - Sony Open in Hawaii,Chez Reavie,DraftKings,No Lines
PGA,To Win,PGA - Sony Open in Hawaii,Chez Reavie,FanDuel,No Lines
PGA,To Win,PGA - Sony Open in Hawaii,Chez Reavie,PointsBet,No Lines
PGA,To Win,PGA - Sony Open in Hawaii,Chez Reavie,BetRivers,+20000
PGA,To Win,PGA - Sony Open in Hawaii,Chez Reavie,BetMGM,No Lines
PGA,To Win,PGA - Sony Open in Hawaii,Chez Reavie,Bet365,No Lines
PGA,To Win,PGA - Sony Open in Hawaii,Chez Reavie,Sugarhouse,+20000
PGA,To Win,PGA - Sony Open in Hawaii,Chez Reavie,888sports,+20000
PGA,To Win,PGA - Sony Open in Hawaii,Carlos Ortiz,Best Line: BetRiver,+15000
PGA,To Win,PGA - Sony Open in Hawaii,Carlos Ortiz,True Line,No Lines
PGA,To Win,PGA - Sony Open in Hawaii,Carlos Ortiz,DraftKings,No Lines
PGA,To Win,PGA - Sony Open in Hawaii,Carlos Ortiz,FanDuel,No Lines
PGA,To Win,PGA - Sony Open in Hawaii,Carlos Ortiz,PointsBet,No Lines
PGA,To Win,PGA - Sony Open in Hawaii,Carlos Ortiz,BetRivers,+15000
PGA,To Win,PGA - Sony Open in Hawaii,Carlos Ortiz,BetMGM,No Lines
PGA,To Win,PGA - Sony Open in Hawaii,Carlos Ortiz,Bet365,No Lines
PGA,To Win,PGA - Sony Open in Hawaii,Carlos Ortiz,Sugarhouse,+15000
PGA,To Win,PGA - Sony Open in Hawaii,Carlos Ortiz,888sports,+15000
PGA,To Win,PGA - Sony Open in Hawaii,Ryan Armour,Best Line: BetRiver,+35000
PGA,To Win,PGA - Sony Open in Hawaii,Ryan Armour,True Line,No Lines
PGA,To Win,PGA - Sony Open in Hawaii,Ryan Armour,DraftKings,No Lines
PGA,To Win,PGA - Sony Open in Hawaii,Ryan Armour,FanDuel,No Lines
PGA,To Win,PGA - Sony Open in Hawaii,Ryan Armour,PointsBet,No Lines
PGA,To Win,PGA - Sony Open in Hawaii,Ryan Armour,BetRivers,+35000
PGA,To Win,PGA - Sony Open in Hawaii,Ryan Armour,BetMGM,No Lines
PGA,To Win,PGA - Sony Open in Hawaii,Ryan Armour,Bet365,No Lines
PGA,To Win,PGA - Sony Open in Hawaii,Ryan Armour,Sugarhouse,+35000
PGA,To Win,PGA - Sony Open in Hawaii,Ryan Armour,888sports,+35000
PGA,To Win,PGA - Sony Open in Hawaii,Sung-jae Im,Best Line: BetRiver,+2500
PGA,To Win,PGA - Sony Open in Hawaii,Sung-jae Im,True Line,No Lines
PGA,To Win,PGA - Sony Open in Hawaii,Sung-jae Im,DraftKings,No Lines
PGA,To Win,PGA - Sony Open in Hawaii,Sung-jae Im,FanDuel,No Lines
PGA,To Win,PGA - Sony Open in Hawaii,Sung-jae Im,PointsBet,No Lines
PGA,To Win,PGA - Sony Open in Hawaii,Sung-jae Im,BetRivers,+2500
PGA,To Win,PGA - Sony Open in Hawaii,Sung-jae Im,BetMGM,No Lines
PGA,To Win,PGA - Sony Open in Hawaii,Sung-jae Im,Bet365,No Lines
PGA,To Win,PGA - Sony Open in Hawaii,Sung-jae Im,Sugarhouse,+2500
PGA,To Win,PGA - Sony Open in Hawaii,Sung-jae Im,888sports,+2500
PGA,To Win,PGA - Sony Open in Hawaii,Matt Kuchar,Best Line: BetRiver,+4000
PGA,To Win,PGA - Sony Open in Hawaii,Matt Kuchar,True Line,No Lines
PGA,To Win,PGA - Sony Open in Hawaii,Matt Kuchar,DraftKings,No Lines
PGA,To Win,PGA - Sony Open in Hawaii,Matt Kuchar,FanDuel,No Lines
PGA,To Win,PGA - Sony Open in Hawaii,Matt Kuchar,PointsBet,No Lines
PGA,To Win,PGA - Sony Open in Hawaii,Matt Kuchar,BetRivers,+4000
PGA,To Win,PGA - Sony Open in Hawaii,Matt Kuchar,BetMGM,No Lines
PGA,To Win,PGA - Sony Open in Hawaii,Matt Kuchar,Bet365,No Lines
PGA,To Win,PGA - Sony Open in Hawaii,Matt Kuchar,Sugarhouse,+4000
PGA,To Win,PGA - Sony Open in Hawaii,Matt Kuchar,888sports,+4000
PGA,To Win,PGA - Sony Open in Hawaii,Ted Potter Jr.,Best Line: BetRiver,+35000
PGA,To Win,PGA - Sony Open in Hawaii,Ted Potter Jr.,True Line,No Lines
PGA,To Win,PGA - Sony Open in Hawaii,Ted Potter Jr.,DraftKings,No Lines
PGA,To Win,PGA - Sony Open in Hawaii,Ted Potter Jr.,FanDuel,No Lines
PGA,To Win,PGA - Sony Open in Hawaii,Ted Potter Jr.,PointsBet,No Lines
PGA,To Win,PGA - Sony Open in Hawaii,Ted Potter Jr.,BetRivers,+35000
PGA,To Win,PGA - Sony Open in Hawaii,Ted Potter Jr.,BetMGM,No Lines
PGA,To Win,PGA - Sony Open in Hawaii,Ted Potter Jr.,Bet365,No Lines
PGA,To Win,PGA - Sony Open in Hawaii,Ted Potter Jr.,Sugarhouse,+35000
PGA,To Win,PGA - Sony Open in Hawaii,Ted Potter Jr.,888sports,+35000
PGA,To Win,PGA - Sony Open in Hawaii,Russell Knox,Best Line: BetRiver,+6600
PGA,To Win,PGA - Sony Open in Hawaii,Russell Knox,True Line,No Lines
PGA,To Win,PGA - Sony Open in Hawaii,Russell Knox,DraftKings,No Lines
PGA,To Win,PGA - Sony Open in Hawaii,Russell Knox,FanDuel,No Lines
PGA,To Win,PGA - Sony Open in Hawaii,Russell Knox,PointsBet,No Lines
PGA,To Win,PGA - Sony Open in Hawaii,Russell Knox,BetRivers,+6600
PGA,To Win,PGA - Sony Open in Hawaii,Russell Knox,BetMGM,No Lines
PGA,To Win,PGA - Sony Open in Hawaii,Russell Knox,Bet365,No Lines
PGA,To Win,PGA - Sony Open in Hawaii,Russell Knox,Sugarhouse,+6600
PGA,To Win,PGA - Sony Open in Hawaii,Russell Knox,888sports,+6600
PGA,To Win,PGA - Sony Open in Hawaii,Austin Cook,Best Line: BetRiver,+15000
PGA,To Win,PGA - Sony Open in Hawaii,Austin Cook,True Line,No Lines
PGA,To Win,PGA - Sony Open in Hawaii,Austin Cook,DraftKings,No Lines
PGA,To Win,PGA - Sony Open in Hawaii,Austin Cook,FanDuel,No Lines
PGA,To Win,PGA - Sony Open in Hawaii,Austin Cook,PointsBet,No Lines
PGA,To Win,PGA - Sony Open in Hawaii,Austin Cook,BetRivers,+15000
PGA,To Win,PGA - Sony Open in Hawaii,Austin Cook,BetMGM,No Lines
PGA,To Win,PGA - Sony Open in Hawaii,Austin Cook,Bet365,No Lines
PGA,To Win,PGA - Sony Open in Hawaii,Austin Cook,Sugarhouse,+15000
PGA,To Win,PGA - Sony Open in Hawaii,Austin Cook,888sports,+15000
PGA,To Win,PGA - Sony Open in Hawaii,Kevin Na,Best Line: BetRiver,+6600
PGA,To Win,PGA - Sony Open in Hawaii,Kevin Na,True Line,No Lines
PGA,To Win,PGA - Sony Open in Hawaii,Kevin Na,DraftKings,No Lines
PGA,To Win,PGA - Sony Open in Hawaii,Kevin Na,FanDuel,No Lines
PGA,To Win,PGA - Sony Open in Hawaii,Kevin Na,PointsBet,No Lines
PGA,To Win,PGA - Sony Open in Hawaii,Kevin Na,BetRivers,+6600
PGA,To Win,PGA - Sony Open in Hawaii,Kevin Na,BetMGM,No Lines
PGA,To Win,PGA - Sony Open in Hawaii,Kevin Na,Bet365,No Lines
PGA,To Win,PGA - Sony Open in Hawaii,Kevin Na,Sugarhouse,+6600
PGA,To Win,PGA - Sony Open in Hawaii,Kevin Na,888sports,+6600
PGA,To Win,PGA - Sony Open in Hawaii,Kevin Tway,Best Line: BetRiver,+50000
PGA,To Win,PGA - Sony Open in Hawaii,Kevin Tway,True Line,No Lines
PGA,To Win,PGA - Sony Open in Hawaii,Kevin Tway,DraftKings,No Lines
PGA,To Win,PGA - Sony Open in Hawaii,Kevin Tway,FanDuel,No Lines
PGA,To Win,PGA - Sony Open in Hawaii,Kevin Tway,PointsBet,No Lines
