sport,market,game/event,player,site,odds
NBA,Over/Under,Detroit Pistons vs. Milwaukee Bucks,Milwaukee Bucks,True Line,No Lines
NBA,Over/Under,Detroit Pistons vs. Milwaukee Bucks,Milwaukee Bucks,True Line,No Lines
NBA,Over/Under,Detroit Pistons vs. Milwaukee Bucks,Milwaukee Bucks,True Line,No Lines
NBA,Over/Under,Detroit Pistons vs. Milwaukee Bucks,Milwaukee Bucks,True Line,No Lines
NBA,Over/Under,Detroit Pistons vs. Milwaukee Bucks,Milwaukee Bucks,True Line,No Lines
NBA,Over/Under,Detroit Pistons vs. Milwaukee Bucks,Milwaukee Bucks,True Line,No Lines
NBA,Over/Under,Oklahoma City Thunder vs. New Orleans Pelicans,Oklahoma City Thunder,Best Line,No Lines
NBA,Over/Under,Oklahoma City Thunder vs. New Orleans Pelicans,Oklahoma City Thunder,Best Line,"('212.5', '-100')"
NBA,Over/Under,Oklahoma City Thunder vs. New Orleans Pelicans,Oklahoma City Thunder,True Line,No Lines
NBA,Over/Under,Oklahoma City Thunder vs. New Orleans Pelicans,Oklahoma City Thunder,True Line,No Lines
NBA,Over/Under,Oklahoma City Thunder vs. New Orleans Pelicans,Oklahoma City Thunder,True Line,No Lines
NBA,Over/Under,Oklahoma City Thunder vs. New Orleans Pelicans,Oklahoma City Thunder,True Line,No Lines
NBA,Over/Under,Oklahoma City Thunder vs. New Orleans Pelicans,Oklahoma City Thunder,True Line,No Lines
NBA,Over/Under,Oklahoma City Thunder vs. New Orleans Pelicans,Oklahoma City Thunder,True Line,No Lines
NBA,Over/Under,Oklahoma City Thunder vs. New Orleans Pelicans,Oklahoma City Thunder,True Line,No Lines
NBA,Over/Under,Oklahoma City Thunder vs. New Orleans Pelicans,Oklahoma City Thunder,True Line,No Lines
NBA,Over/Under,Oklahoma City Thunder vs. New Orleans Pelicans,New Orleans Pelicans,Best Line,No Lines
NBA,Over/Under,Oklahoma City Thunder vs. New Orleans Pelicans,New Orleans Pelicans,Best Line,"('212.5', '-100')"
NBA,Over/Under,Oklahoma City Thunder vs. New Orleans Pelicans,New Orleans Pelicans,True Line,No Lines
NBA,Over/Under,Oklahoma City Thunder vs. New Orleans Pelicans,New Orleans Pelicans,True Line,No Lines
NBA,Over/Under,Oklahoma City Thunder vs. New Orleans Pelicans,New Orleans Pelicans,True Line,No Lines
NBA,Over/Under,Oklahoma City Thunder vs. New Orleans Pelicans,New Orleans Pelicans,True Line,No Lines
NBA,Over/Under,Oklahoma City Thunder vs. New Orleans Pelicans,New Orleans Pelicans,True Line,No Lines
NBA,Over/Under,Oklahoma City Thunder vs. New Orleans Pelicans,New Orleans Pelicans,True Line,No Lines
NBA,Over/Under,Oklahoma City Thunder vs. New Orleans Pelicans,New Orleans Pelicans,True Line,No Lines
NBA,Over/Under,Oklahoma City Thunder vs. New Orleans Pelicans,New Orleans Pelicans,True Line,No Lines
NBA,Over/Under,Toronto Raptors vs. Phoenix Suns,Toronto Raptors,Best Line,No Lines
NBA,Over/Under,Toronto Raptors vs. Phoenix Suns,Toronto Raptors,Best Line,"('218', '-100')"
NBA,Over/Under,Toronto Raptors vs. Phoenix Suns,Toronto Raptors,True Line,No Lines
NBA,Over/Under,Toronto Raptors vs. Phoenix Suns,Toronto Raptors,True Line,No Lines
NBA,Over/Under,Toronto Raptors vs. Phoenix Suns,Toronto Raptors,True Line,No Lines
NBA,Over/Under,Toronto Raptors vs. Phoenix Suns,Toronto Raptors,True Line,No Lines
NBA,Over/Under,Toronto Raptors vs. Phoenix Suns,Toronto Raptors,True Line,No Lines
NBA,Over/Under,Toronto Raptors vs. Phoenix Suns,Toronto Raptors,True Line,No Lines
NBA,Over/Under,Toronto Raptors vs. Phoenix Suns,Toronto Raptors,True Line,No Lines
NBA,Over/Under,Toronto Raptors vs. Phoenix Suns,Toronto Raptors,True Line,No Lines
NBA,Over/Under,Toronto Raptors vs. Phoenix Suns,Phoenix Suns,Best Line,No Lines
NBA,Over/Under,Toronto Raptors vs. Phoenix Suns,Phoenix Suns,Best Line,"('218', '-100')"
NBA,Over/Under,Toronto Raptors vs. Phoenix Suns,Phoenix Suns,True Line,No Lines
NBA,Over/Under,Toronto Raptors vs. Phoenix Suns,Phoenix Suns,True Line,No Lines
NBA,Over/Under,Toronto Raptors vs. Phoenix Suns,Phoenix Suns,True Line,No Lines
NBA,Over/Under,Toronto Raptors vs. Phoenix Suns,Phoenix Suns,True Line,No Lines
NBA,Over/Under,Toronto Raptors vs. Phoenix Suns,Phoenix Suns,True Line,No Lines
NBA,Over/Under,Toronto Raptors vs. Phoenix Suns,Phoenix Suns,True Line,No Lines
NBA,Over/Under,Toronto Raptors vs. Phoenix Suns,Phoenix Suns,True Line,No Lines
NBA,Over/Under,Toronto Raptors vs. Phoenix Suns,Phoenix Suns,True Line,No Lines
